stepik_course_id,title,language,workload,canonical_url,summary,description,became_published_at,time_to_complete,is_paid,category,cover
99576,Статистика в клинических исследованиях,ru,4 лекции по 40 минут каждая = 4 модуля. Плюс задания.,https://stepik.org/course/99576/,"Базовые понятия биомедицинской статистики. Курс отличается более глубокой проработкой деталей, нежели чем аналогичные программы обучения. 
Если Вы действительно хотите понимать статистику, а не думать, что Вы ее понимаете, то Вам сюда.","<p>Для объяснения сложных математических концепций простым языком использовано большое количество симуляционных визуализаций (анимации). Материал подается в строгом соответствии с математической теорией, автор является профессиональным статистиком с большим опытом работы в клинических исследованиях.</p>

<p>Глобальная цель курса - не научить статистике, а всего лишь дать понимание значения p (<strong>p-value</strong>) и доверительного интервала (<strong>confidence interval</strong>). Но сделать это в двух словах невозможно, поэтому мы поговорим о:</p>

<ol>
	<li>Случайных и неслучайных ошибках. Вы узнаете, что волшебная запись ""p&lt;0.05"" часто не несет в себе никакой смысловой нагрузки.</li>
	<li>Принципах описания статистических данных, в том числе о навыке понимания и рисования графиков.</li>
	<li>Нормальном распределении. Вы наконец-то узнаете, почему оно так популярно.</li>
	<li>Принципах тестирования статистических гипотез. Мы не будем говорить о том, как пользоваться статистическими тестами. Мы сами разработаем знаменитый тест Стьюдента.</li>
</ol>",2021-09-11T16:50:18Z,14920.0,False,Здоровье и безопасность,https://cdn.stepik.net/media/cache/images/courses/99576/cover_VFo6ohR/7752a26ad63708d5b5aec98d4de11e31.JPG
107768,Уроки Python,ru,,https://stepik.org/course/107768/,"Курс знакомит слушателей с основами программирования на Python и рассчитан в первую очередь на тех слушателей, которые только начинают свой путь в этом направлении. Мы подробно разберем основные теоретические понятия, а также будем практиковаться в написании программ.  ","<p>Одним из важных направлений курса информатики традиционно является алгоритмизация и программирование. На заре введения в школу предмета информатики в 80-е годы XX века, лозунг «программирование – вторая грамотность» был поистине основополагающим для дисциплины. В разные годы в школах изучались языки Basic, Pascal, Delphi, Visual Basic, Lazarus, C++, а теперь и Python. Курс  рассчитан, прежде всего, на учащихся, решивших освоить довольно популярный на сегодняшний день язык программирования. Содержание курса соответствует школьному курсу информатики и  построено согласно двум дидактическим принципам: последовательности (от простого к сложному) и связи теории с практикой. Практическая направленность большинства заданий, возможность их проверки и отладки на компьютере, позволит получить прочный фундамент для дальнейшего освоения и Python, и других языков программирования, которые встретятся на последующих ступенях обучения.</p>",2022-02-06T07:42:15Z,15522.0,False,Информационные технологии,https://cdn.stepik.net/media/cache/images/courses/107768/cover_J3OUBaQ/6c62d7c9af2f544507deaa66d595f7b5.PNG
214271,Лучший по Python. Для всех начинающих!,ru,3-5 часов в неделю,https://stepik.org/course/214271/,"Самый интересный курс для тех, кто хочет начать программировать!

Курс уникален по 5 причинам:

1. Захватывающий сюжет.
2. Всё обучение — в форме диалога!
3. Все задачи взяты из реальной жизни!
4. В курсе нет сложной математики и непонятной теории!
5. Такого или похожего курса не существует :)","<p>Привет! Меня зовут Иван Стародубцев, я 9 лет преподавал программирование,<br>
и долго искал хороший курс<strong> </strong>по питону для учеников.</p>

<p>Я обыскал весь интернет и понял - все курсы для новичков ужасно сложные и скучные!&nbsp;</p>

<p>Тогда я решил сделать курс, который можно проходить с удовольствием!</p>

<p><strong>9 причин</strong>, почему я назвал курс - <strong>Лучший по Python</strong>:</p>

<p><img alt="""" height=""433"" name=""1.png"" src=""https://ucarecdn.com/826eb29d-f614-4712-a569-5cdc8692c2ba/"" width=""350""><br>
<img alt="""" height=""436"" name=""2.png"" src=""https://ucarecdn.com/5b01fea2-b7f3-4520-a063-b8f3c3ffcdf6/"" width=""350""><br>
<img alt="""" height=""430"" name=""3.png"" src=""https://ucarecdn.com/ae2bba1c-aa7f-4960-a41a-218f6d9cd04a/"" width=""350""><img alt="""" height=""429"" name=""4.png"" src=""https://ucarecdn.com/ca46f643-d01a-46dd-beb2-7aaa728dadd6/"" width=""350""><img alt="""" height=""427"" name=""5.png"" src=""https://ucarecdn.com/f8af6b1b-1edf-4fc0-885b-18b65cf5fbd1/"" width=""350""><img alt="""" height=""447"" name=""6.png"" src=""https://ucarecdn.com/b0f5b94a-b500-4c7c-8f50-ea0d402b5e0e/"" width=""350""><img alt="""" height=""438"" name=""7.png"" src=""https://ucarecdn.com/bd50661b-30e4-4d37-8964-8e5ce9cc9325/"" width=""350""><img alt="""" height=""445"" name=""9.png"" src=""https://ucarecdn.com/35219d19-ff5d-40ad-b929-db561cb757ba/"" width=""350""><img alt="""" height=""406"" name=""8.png"" src=""https://ucarecdn.com/ceddb688-c28b-4dfc-b068-069e77424a44/"" width=""350""></p>

<p><img alt="""" height=""419"" name=""Frame 395.png"" src=""https://ucarecdn.com/6a442802-806b-4b62-92ff-086e7609247e/"" width=""350""></p>",2024-10-20T13:28:09Z,11943.0,False,Информационные технологии,https://cdn.stepik.net/media/cache/images/courses/214271/cover_UwuKMWi/4d1ad07301d7ad255fb129d21e25777a.png
181507,Linux - администрирование - Bash: кладовая полезных знаний,ru,,https://stepik.org/course/181507/,"В данном курсе нас с вами ждёт неформальное путешествие по основам работы системного администратора в операционных системах на базе GNU/Linux. Главным нашим инструментом будет Bash (в основном), попробуем с ним подружиться и взглянем на типичные задачи системного и сетевого администрирования (в той или иной степени). Также нас ждёт немало интересных теоретических выкладок по системам, сетям и кибербезопасности.",<p>Цель курса - познакомиться с основами работы системного администратора в операционных системах на базе GNU/Linux.</p>,2023-08-21T14:16:57Z,85790.0,False,Информационные технологии,https://cdn.stepik.net/media/cache/images/courses/181507/cover_o14Hqcu/65a0de35c2d70b7b9d076381cb84f84f.png
181515,Математика для всех! Авторский курс математики А.В. Савватеевa,ru,2-3,https://stepik.org/course/181515/,"🥇Победитель Stepik Awards 2023 в номинации ""Лучший бесплатный курс""
Курс предназначен для всех, кто хочет лучше представлять себе тот мир, в котором мы живём. ""Математика для всех"" строится из нескольких жизненных сюжетов, каждый из которых разбирается ""по косточкам"" и, как выясняется, содержит внутри себя нетривиальное математическое ядро. Это ядро далее также бьётся на ""элементарные частицы"" - так, что у слушателей возникает понимание всех глубинных механизмов рассматриваемой математики.","<p><strong>Победитель в номинации ""Лучший бесплатный курс"" по версии Stepik Awards 2023!</strong></p>

<p>Курс состоит из нескольких жизненных сюжетов, каждый из которых разбирается ""по косточкам"" и, как выясняется, содержит внутри себя нетривиальное математическое ядро. Это ядро далее также бьётся на ""элементарные частицы"" - так, что у слушателей возникает понимание всех глубинных механизмов рассматриваемой ситуации.</p>

<p>Сюжеты сгруппированы по смыслу: каждая группа сюжетов вращается вокруг одной и той же основополагающей математической идеи. Таких идей всего пять: инвариант, шаг через бесконечность, непрерывность физических процессов, самоподобие природы и нашего её восприятия, и, наконец, алгебраическая природа различных чисел.</p>

<p>Курс предназначен для всех, кто хочет лучше представлять себе тот мир, в котором мы живём. Не имея никаких предварительных знаний, слушатели будут введены в курс дела: какая техника используется в математике (""абсолютное доказательство"" как главное отличие математического знания от любого иного) и как строить рассуждения.</p>

<p>Курс состоит из 6 недель и 6 контрольных работ по окончании каждой недели. Для успешного прохождения курса необходимо успешно преодолеть все 6 испытаний.</p>

<p>&nbsp;</p>

<p>Подписывайтесь на наш ""Клуб любителей математики"" : в тг&nbsp;<a href=""t.me/mathloversclub28"" rel=""noopener noreferrer nofollow"">t.me/mathloversclub28</a>&nbsp;и Вконтакте : <a href=""https://vk.com/mathloversclub28"" rel=""noopener noreferrer nofollow"">https://vk.com/mathloversclub28</a>&nbsp;</p>

<p><img alt="""" height=""1796"" name=""Снимок экрана 2023-12-18 в 13.01.35.png"" src=""https://ucarecdn.com/cbf11664-c18f-4827-8748-97cb8289bdc9/"" width=""1266""></p>",2023-08-25T11:25:51Z,31496.0,False,Учебные и академические дисциплины,https://cdn.stepik.net/media/cache/images/courses/181515/cover_qjXkYes/4589b1faea8d3154bc4c257e3ebf915c.jpeg
58638,Python в примерах и задачах,ru,16 часов,https://stepik.org/course/58638/,"В курсе реализуется проблемно-ориентированное обучение, когда минимальные теоретические аспекты программирования на Python предлагаются слушателю, только если этого потребует решаемая задача. Кроме того, в научно-популярной форме объясняется физическая, математическая или экономическая суть каждой задачи.","<p>Существует классическая техника изучения языков программирования: сначала типы данных, потом конструкции, затем сложные структуры, классы, объекты и т.д. Как следствие, решаемые в качестве примеров задачи демонстрируют возможности определенного элемента языка и не имеют никакого прикладного значения. Но в жизни все совсем не так: есть задача, ее нужно решить желательно средствами, которые не потребуют глубоких знаний по программированию.</p>

<p>И этот курс именно об этом: Как решить задачу средствами языка Python?</p>

<p>Минимальные теоретические аспекты программирования на Python предлагаются слушателю, только если этого потребует решаемая задача.</p>

<p>В курсе рассматривается:</p>

<ul>
	<li>основные операторы языка Python;</li>
	<li>основные типы данных;</li>
	<li>построение графиков функций;</li>
	<li>работа со списками и массивами;</li>
	<li>модули math, numpy, matplotlib;</li>
</ul>",2019-10-25T12:54:50Z,32299.0,False,Информационные технологии,https://cdn.stepik.net/media/cache/images/courses/58638/cover_vrNtYqv/8c7555ec60f5f25b9ca03391d97767db.jpg
206098,"Obsidian.md. Расширения, шаблоны, ежедневные заметки",ru,1-3 часа в неделю,https://stepik.org/course/206098/,"Obsidian - приложение, с помощью которого окружающая информация из давящего пресса может превратиться в верного помощника.
В курсе изучим возможности и приемы работы, с которыми ежедневная работа в Obsidian может стать существенно яснее и эффективнее.
Поймем, как расширить и оптимизировать работу в Obsidian.","<p>Если Вы уже знаете основы Obsidian, курс поможет сделать следующий шаг - сделать ежедневную работу в Obsidian эффективнее, а также расширить его возможности в нужном Вам направлении.</p>

<p>Курс основан на изучении теории и опыте активного применения Obsidian для различных задач и сфер жизни.</p>",2024-06-06T10:31:43.553Z,1206.0,True,Личностный рост,https://cdn.stepik.net/media/cache/images/courses/206098/cover_WolWaO0/408a0c4bfb8335818cf9e96ba1e07ede.png
115987,"Курс по CorelDRAW: теория, практика и домашние задания",ru,3-4 часа в неделю,https://stepik.org/course/115987/,"Вы станете настоящим профессионалом в графическом редакторе Corel Draw! В этом курсе вас ждут теория, практика, домашние задания и их разборы.","<p>Вы изо всех сил пытаетесь самостоятельно освоить Corel Draw? Этот курс позволит вам профессионально использовать данный графический редактор.</p>

<p>Курс рассчитан для новичков, то есть для людей которые ранее никогда не работали с данной программой и с другими графическими редакторами. Также данный курс оценят те, кто уже имеет опыт работы с Corel Draw, но которые хотят расширить свои знания, научиться новым приемам и фишкам.</p>

<p>Обучение состоит из двух частей, и построено так:<br>
в короткой первой части мы разберем необходимую теоретическую базу (там всего 4 урока), а затем во второй части после каждого урока по теории будет практика и домашнее задание.</p>

<p>На уроках по практике мы с вами сделаем логотип, визитку, листовку, сертификат, баннер, афишу и картину с двойной экспозицией. Также изучим продвинутые темы, такие как слияние при печати, режимы наложения, макросы и многое другое.</p>

<p>Курс разработан так, что я объясняю все эти серьезные темы понятным и доходчивым языком. Отмечу, что я уделяю огромное внимание обратной связи. Я всегда в кратчайшие сроки отвечаю на вопросы своих студентов.</p>

<p>Вы сможете добавить в свое портфолио работы, которые мы сделаем с вами на практике, а также то, что вы самостоятельно выполните в качестве домашних заданий.</p>

<p>Нас ждет незабываемое путешествие в удивительный мир Corel Draw. Вперед друзья!</p>",2022-04-21T11:39:22Z,17579.0,True,Дизайн и медиа ,https://cdn.stepik.net/media/cache/images/courses/115987/cover_DfPcIk4/c225fd1b8e96de81fdaed93bd4a0afc1.png
132375,Введение в компьютерные коммуникации и сети,ru,3,https://stepik.org/course/132375/,"Целью курса является знакомство с принципами, лежащими в основе построения вычислительных сетей и телекоммуникаций. 
Основное назначение данного курса состоит в эффективном использовании информационных и вычислительных систем, сетей и возможностей телекоммуникаций.
Задачами курса являются формирование и развитие глубоких теоретических знаний и умений по работе с вычислительными системами. ",<p>В данном курсе рассматриваются основы сетевых технологий:&nbsp;&nbsp;Исторические предпосылки развития сетевых технологий. Эволюция сетей ЭВМ и их назначение.&nbsp;Топология связей в компьютерных сетях.&nbsp;Исторические основы эволюции сетей для передачи данных.&nbsp;Адресация узлов в сетях ЭВМ.&nbsp;Типы линий связи и их характеристики.&nbsp;Технология Wi-Fi-сетей и режимы работы.&nbsp;</p>,2024-10-10T10:39:20.549Z,1588.0,False,Информационные технологии,https://cdn.stepik.net/media/cache/images/courses/132375/cover_qS2igp8/29641e7e5a412b44eac2b5e71a5b4481.jpg
58649,Системы электронной коммерции для предпринимателей,ru,,https://stepik.org/course/58649/,"Изучение данного курса даст понимание того , что современный бизнес невозможен без знаний по электронной коммерции , студенты получат реальную возможность самостоятельно ставить и решать многие практические вопросы в сфере электронной коммерции.","<p>Электронная коммерция (ЭК, e-commerce), Интернет - коммерция, торговля в интернет - это синонимы, обозначающие коммерческую деятельность в интернет, когда процесс покупки/продажи товаров или услуг осуществляется&nbsp; с помощью специально созданных сайтов, то есть электронным образом с применением Интернет-технологий.</p>

<p>&nbsp; <em><strong>Кому подойдет данный курс?</strong></em></p>

<ul>
	<li>студентам&nbsp;&nbsp;третьего курса направления ""Бизнес-информатика"";</li>
	<li>студентам&nbsp;&nbsp;направлений ""Маркетинг"" и ""Экономика предприятия"";</li>
	<li>бакалаврам и магистрантам, изучающими экономику предприятия и маркетинг;</li>
	<li>&nbsp;бизнесменам, пытающимся перевести бизнес на электронные «рельсы»;</li>
	<li>руководителями высшего и среднего звена.</li>
</ul>

<p><strong><em>&nbsp; Чему научит Вас данный курс?</em></strong></p>

<ul>
	<li>разрабатывать структуру сайта, удобную для посетителей и эффективную для SEO;</li>
	<li>узнать роль поисковых систем при создании систем электронной коммерции;</li>
	<li>изучить&nbsp;&nbsp;целевую аудиторию;</li>
	<li>анализировать рынок и конкурентов, используя соответствующие сервисы;</li>
	<li>проводить usability-тесты и создавать Интернет-магазины, используя коробочные решения, наполнять сайт качественным контентом;</li>
	<li>настраивать эффективную поисковую рекламу в Яндекс.Директ;</li>
	<li>анализировать и улучшать результаты кампаний с помощью Яндекс.Метрики;</li>
	<li>узнать&nbsp;причины болезни сайтов и способы их лечения, топ-3 ошибок при настройке контекстной рекламы, используемой для увеличения конверсии сайта.</li>
</ul>

<p>&nbsp; <strong><em>Автор курса</em></strong></p>

<p>Павленко Галина Федоровна, кандидат технических наук, доцент кафедры бизнес-информатики и экономико-математических методов.</p>

<p>&nbsp;</p>",2020-01-16T07:01:11Z,6504.0,False,Бизнес и менеджмент,https://cdn.stepik.net/media/cache/images/courses/58649/cover_0sB3lKk/ec155d155cea12254a1cad549ce2725f.png
1304,Learning Python,ru,,https://stepik.org/course/1304/,"Практикум для учеников университетской олимпиадной школы ITutor, курсов IPS, а также для всех желающиих освоить/закрепить свои знания в программировании на Python.","<p>Данный курс предназначен для самостоятельного изучения и закрепления материала по основам языка программирования Python.</p>

<p>Программа курса состоит из уроков, поделенных по работе с различными типами данными и конструкциями языка. Каждый урок содержит небольшую теоретическую вставку (презентации с очных занятий) и набор задач с возрастающей сложностью.</p>

<p>На данный момент курс периодично обновляется и поддерживается автором, по всем вопросам/предложениям пишите на почту vasily.danilin@yandex.ru</p>
",2016-10-01T12:31:10Z,9996.0,False,Информационные технологии,https://cdn.stepik.net/media/cache/images/courses/1304/cover/042a354e897153d2b4bea1560313d53d.png
132381,Методы и инструменты управления качеством,ru,2-3 часа в неделю,https://stepik.org/course/132381/,"Курс, который перед Вами, призван помочь погрузиться в мир управления качеством и ознакомиться с различными методами и инструментами, применяемыми в этой интереснейшей области знаний.  

Курс разработан сотрудниками кафедры метрологии, стандартизации и управления качеством ФГБОУ ВО «Российский государственный аграрный университет – МСХА имени К.А. Тимирязева»",,2022-12-22T14:54:03Z,496.0,False,Бизнес и менеджмент,https://cdn.stepik.net/media/cache/images/courses/132381/cover_SOwvvkJ/31908b1657d05463786b0d4adea3ec68.jpg
214302,Маркетинговые исследования в зеленой экономике,ru,,https://stepik.org/course/214302/,Цель освоения курса «Маркетинговая аналитика в зеленой экономике» заключается в обучении слушателей современным подходам в сфере маркетинговых исследований. Последовательность изложения материала следует мировым традициям преподавания этого предмета с учетом новых вызовов в условиях перехода  к  зеленой экономике. Обучение проходит в он-лайн формате.,"<p>Курс ""Маркетинговые исследования в зеленой экономике"" направлен на получение обучающимися знаний и умений в области проведения маркетинговых исследований. Программа позволяет освоить востребованные рынком умения в области проведения маркетинговых исследований,  в условиях перехода к зеленой экономике.В ней освещаются круг вопросов касающихся назначения маркетинговых исследований, возможности и ограничения различных исследовательских замыслов. Обосновываются этапы подготовки и проведения комплексных маркетинговых исследований. Рассматривается этичность их проведения оценке их результативности. Рассматриваются  правила и приёмы разработки анкет,особенности применения маркетинговых шкала,  принципы представления выборки,  организации и проведения полевых работ. </p>",2024-09-23T17:47:54Z,567.0,False,Учебные и академические дисциплины,https://cdn.stepik.net/media/cache/images/courses/214302/cover_r62I7Fr/7cc3a1d0bd076856c2477e9c086836b3.jpg
132383,Психология,ru,,https://stepik.org/course/132383/,"Курс психологии включает в себя три раздела: «Психология деятельности и познавательных процессов», «Психология личности» и «Основы психологии человеческих взаимоотношений».","<p>Целью курса является формирование базовых психологических знаний и умений применять их для диагностики психических свойств и процессов.</p>

<p>Курс включает в себя три раздела: «Психология деятельности и познавательных процессов», «Психология личности» и «Основы психологии человеческих взаимоотношений». Каждый раздел содержит теоретический материал и диагностику его усвоения, а также практические задания.</p>",2022-12-22T13:47:05Z,1177.0,False,Учебные и академические дисциплины,https://cdn.stepik.net/media/cache/images/courses/132383/cover_j8OobGV/20ab53f5eeec57796ad7f206c4997506.jpg
99623,КИТАЙСКИЙ ЯЗЫК. Уровень 3. Часть 2.,ru,,https://stepik.org/course/99623/,"Этот курс китайского языка для тех, кто уже знает китайский на уровне HSK2 и хочет продолжить обучение. Он будет полезен школьникам, студентам ВУЗов, тем, кто изучает китайский язык самостоятельно.","<p>                                                             <img alt="""" height=""120"" name=""Пользовательские размеры 500x500 px.jpeg"" src=""https://ucarecdn.com/d173ab36-fe5a-43d7-9a22-7957da8fc7f1/"" width=""120""></p>

<p>                                            <u>""Китайский язык. Уровень 3.2""</u></p>

<p>Этот курс является продолжением курса <a href=""https://stepik.org/83843"" rel=""noopener noreferrer nofollow"">""Китайский язык. Уровень 3.1""</a></p>

<p>В каждом уроке вас ждут:</p>

<ul>
	<li>
	<p>короткие и интересные<strong> <u>видеоролики</u></strong></p>
	</li>
	<li>
	<p><strong><u>диалоги и тексты</u> с изученной грамматикой и лексикой</strong></p>
	</li>
	<li>
	<p><strong><u>анализ</u> новых слов и иероглифов</strong></p>
	</li>
	<li>
	<p><strong><u>упражнения</u> для проработки лексики</strong></p>
	</li>
	<li>
	<p><u>упражнения</u> для проработки грамматики</p>
	</li>
	<li>
	<p><strong><u>аудирование, </u>озвученное носителями языка в комфортном темпе</strong></p>
	</li>
</ul>

<p>Вы можете скачать <u>тексты и словарь </u>для всех уроков Уровня 3.2 одним файлом в начале обучения.</p>

<p>Лексика и грамматика этого курса соответствует требованиям международного экзамена по китайскому языку <u>HSK3</u>.</p>

<p><em>Этот курс включает около 50% грамматических тем и лексики, необходимой для прохождения экзамена <u>HSK3</u>. Первая половина материала изложена в курсе </em> <a href=""https://stepik.org/83843"" rel=""noopener noreferrer nofollow"">""Китайский язык. Уровень 3.1""</a></p>

<p> </p>

<p><strong>Записывайтесь на мои курсы на Stepik:</strong></p>

<p>🎧 <a href=""https://stepik.org/course/108146"" rel=""noopener noreferrer nofollow"">ТРЕНАЖЕР ЗВУКОВ И ТОНОВ КИТАЙСКОГО ЯЗЫКА</a> с обратной связью (платный курс)</p>

<p>🟩 <a href=""https://stepik.org/63098"" rel=""noopener noreferrer nofollow"">КИТАЙСКИЙ ЯЗЫК. УРОВЕНЬ 1.</a> (бесплатный курс)</p>

<p>✨<a href=""https://stepik.org/course/116467"" rel=""noopener noreferrer nofollow"">ТРЕНАЖЕР ДЛЯ УРОВНЯ 1</a> (платный курс)</p>

<p>🟩 <a href=""https://stepik.org/70831"" rel=""noopener noreferrer nofollow"">КИТАЙСКИЙ ЯЗЫК. УРОВЕНЬ 2.</a> (бесплатный курс)</p>

<p>✨Т<a href=""https://stepik.org/course/122368"" rel=""noopener noreferrer nofollow"">РЕНАЖЕР ДЛЯ УРОВНЯ 2</a> (платный курс)</p>

<p>🟩 <a href=""https://stepik.org/83843"" rel=""noopener noreferrer nofollow"">КИТАЙСКИЙ ЯЗЫК. УРОВЕНЬ 3.1.</a>(бесплатный курс)</p>

<p>🟩 <a href=""https://stepik.org/99623"" rel=""noopener noreferrer nofollow"">КИТАЙСКИЙ ЯЗЫК. УРОВЕНЬ 3.2.</a>(бесплатный курс)</p>

<p>🟩 <a href=""https://stepik.org/179237"" rel=""noopener noreferrer nofollow"">КИТАЙСКИЙ ЯЗЫК.УРОВЕНЬ 4.1 </a>(бесплатный курс)</p>

<p> </p>

<p> </p>

<p>Китайский язык - это интересно! <u>Присоединяйтесь!</u></p>",2021-09-30T19:22:09Z,29780.0,False,Языки,https://cdn.stepik.net/media/cache/images/courses/99623/cover_AXWxS7q/72f0b52a13821312a7c057bf6ffe2022.jpeg
58673,Лингвострановедение Китая,ru,,https://stepik.org/course/58673/,"Данный курс направлен на людей, интересующихся Китаем  как в языковом, так и в культурном аспекте. В первую очередь будет полезен студентам, изучающим китайский язык, как второй иностранный, а также школьникам, которые принимают участие во Всероссийской олимпиаде по китайскому языку, студентам, которые участвуют в олимпиаде "" Я-профессионал"".","<p>Курс «Лингвострановедение Китая» предназначен для студентов направления бакалавриата, специалитета, занимающихся изучением китайского языка,&nbsp; а так же для школьников, занимающихся подготовкой к олимпиадам, различных уровней.&nbsp;&nbsp;</p>

<p>Материал курса представлен в краткой и доступной форме.&nbsp; Для более глубокого изучения предложенных тем, курс содержит список рекомендуемой литературы, а также материал для самостоятельного изучения.</p>

<p>Цель курса – формирование систематизированных представлений об особенностях лингвострановедения Китая, культурных особенностях народностей, проживающих на территории КНР.</p>

<p>После завершения курса обучающийся будет владеть информацией об&nbsp; основных особенностях материальной и духовной культуры изучаемой страны (региона).</p>

<p>Умеет использовать знание этнографических, этнолингвистических особенностей, их влияния на формирование деловой культуры и этикета.</p>

<p>Авторы курса:</p>

<p>Бахтина Екатерина Валерьевна, старший преподаватель кафедры китаеведения, член Российского общества ""Знание"", член методической комиссии и жюри Всероссийской олимпиады по китайскому языку, наставник программы поддержки талантливых и мотивированных студентов ДВФУ, <a href=""mailto:bakhtina.ev@dvfu.ru"" rel=""noopener noreferrer nofollow"">bakhtina.ev@dvfu.ru</a></p>

<p>Дейкун Софья Владимировна, старший преподаватель кафедры китаеведения, член методической комиссии и жюри Всероссийской олимпиады по китайскому языку, наставник программы поддержки талантливых и мотивированных студентов ДВФУ,&nbsp; <a href=""mailto:deykun.sv@dvfu.ru"" rel=""noopener noreferrer nofollow"">deykun.sv@dvfu.ru</a>&nbsp;</p>

<p>Квашина Юлия Александровна, старший преподаватель кафедры китаеведения, член методической комиссии и жюри Всероссийской олимпиады по китайскому языку, наставник программы поддержки талантливых и мотивированных студентов ДВФУ,&nbsp; <a href=""mailto:kvashina.yua@dvfu.ru"" rel=""noopener noreferrer nofollow"">kvashina.yua@dvfu.ru</a>&nbsp;</p>

<p>Ковшова Екатерина Васильевна, старший преподаватель кафедры китаеведения, член методической комиссии и жюри Всероссийской олимпиады по китайскому языку, наставник программы поддержки талантливых и мотивированных студентов ДВФУ. Лингвист, переводчик. Магистр психологии и педагогики,&nbsp; <a href=""mailto:kovshova.ev@dvfu.ru"" rel=""noopener noreferrer nofollow"">kovshova.ev@dvfu.ru</a>&nbsp;</p>

<p>Федорова Светлана Юрьевна, доцент кафедры китаеведения, востоковед-историк по специальности «Регионоведение», магистр программы «Инновационный туризм», член методической комиссии и жюри Всероссийской олимпиады по китайскому языку,fyodorova.sy@dvfu.ru</p>",2020-01-16T06:51:32Z,10423.0,False,Языки,https://cdn.stepik.net/media/cache/images/courses/58673/cover_yXOtgue/4166794ae570ba1a4549073984fac039.jpg
132402,Проектирование цифровых образовательных продуктов,ru,4-5 часов в неделю,https://stepik.org/course/132402/,"Все, что Вам нужно знать, чтобы получить возможность начать проектировать обучение в корпоративном формате или создать свой образовательный продукт. Узнайте особенности обучения взрослой аудитории и основы педагогического дизайна учебных программ. Научитесь разрабатывать дистанционные авторские онлайн и офлайн курсы.","<p>Развитие новых технологий, изменчивость окружающей бизнес среды и условий требуют от компаний гибкости в подготовке и развитию персонала.&nbsp;</p>

<p>Поэтому проектирование и реализация образовательных программ - это одна из востребованных компетенций XXI века.</p>

<p>В компаниях человек, обладающий соответствующей компетенцией, отвечает за качество учебных программ, помогает сотрудникам осваивать новые и сохранять экспертные знания. Он может на основе экспертных материалов создать обучающую программу любой сложности (от рабочих и служащих, до ТОП руководителей корпораций) или разработать свой авторский образовательный продукт.&nbsp;</p>

<ul>
</ul>

<p><img alt="""" height=""346"" name=""1000_edu.jpg"" src=""https://ucarecdn.com/016af767-befb-4efb-8d28-d7f60315965b/"" width=""1000""></p>

<p><strong>&nbsp;В рамках курса вы узнаете:</strong></p>

<ul>
	<li><strong>Чему сейчас актуально учить сотрудников крупных компаний</strong></li>
	<li><strong>Как учатся люди, и в чем отличие обучения взрослой аудитории</strong></li>
	<li><strong>Как исследовать целевую аудиторию и понимать запрос на обучение</strong></li>
	<li><strong>Основы педагогического дизайна и алгоритмы проектирования образовательной программы: ADDIE, ASSURE, SAM, LCF</strong></li>
	<li><strong>Что такое ""сторитейлинг"", и как его&nbsp;внедрять в учебных процесс</strong></li>
	<li><strong>Как вовлекать сотрудников компаний в процесс обучения</strong></li>
	<li><strong>Как оценивать эффективность учебной программы</strong></li>
</ul>

<p><strong>Мы начнем с основ и в Модуле 1</strong> «Обучение и развитие в корпоративной&nbsp;и академической среде» подробно рассмотрим,<strong> </strong>как изменился процесс обучения за последние 100 лет, какое обучение актуально в 21 веке, какие типы обучения выделяют и что ожидать в ближайшем будущем.</p>

<p><strong>В Модуле 2</strong> «Основы педагогического дизайна» научимся анализировать потребность целевой аудитории в обучении и подробно разберем проектирование, разработку и внедрение образовательной программы (на основе модели ADDIE).</p>

<p><strong>Модуль 3 </strong>«Эффективная разработка учебных программ» будет включать обзор различных форматов обучения, как их эффективно и правильно использовать при дизайне образовательной программы. Подробно с практическими кейсами разберем разработку основных элементов образовательной программы под ключ.</p>

<p><strong>Модуль 4</strong>&nbsp;«Технологии создания учебного контента» посвящен разработке электронных форматов обучения. Мы рассмотрим типы&nbsp;съемок, используемых при производстве учебного контента. Как и когда готовить авторов и экспертов к съемкам образовательного контента. Узнаем что представляет самый популярный формат электронных курсов - формат&nbsp;SCORM, какие системы дистанционного обучения его используют. Заглянем в будущее - посмотрим на использование микроформатов и технологии виртуальной реальности.</p>

<p><strong>В Модуле 5</strong> «Вовлечение сотрудников в процесс обучения» поговорим о сложностях, которые могут возникнуть при обучении. Как преодолевать барьеры обучения, вовлекать сотрудников в процессы повышения квалификации и развития. Что такое ""сторитейлинг"", почему его важно использовать при подготовке учебного контента.</p>

<p><strong>И наконец, в Модуле 6</strong> «Оценка эффективности обучения» мы разберем, как и какие метрики исследовать, чтобы построить эффективную оценку образовательной программы. Рассмотрим вопрос показатель возврата инвестиций (ROI) на обучение.</p>

<p>Мы уверены, что курс будет полезен всем, кто понимает, что постоянное развитие и получение новых знаний это уже не тренд, а насущная необходимость.&nbsp;</p>

<p>А действующим преподавателям курс позволит систематизировать накопленные знания в области проектирования цифровых образовательных программ.<br>
&nbsp;</p>

<p><strong>С нетерпением ждем Вас на нашем курсе!</strong></p>",2022-12-23T12:48:32Z,17490.0,False,Обучение преподавателей,https://cdn.stepik.net/media/cache/images/courses/132402/cover_njVzlpT/f00556a6671a28230859a07097a7f9b7.png
